coast,image_0001.jpg,0,1,1,0,1,0,1
coast,image_0002.jpg,0,1,0,0,1,0,0
coast,image_0003.jpg,1,1,0,0,1,0,0
coast,image_0004.jpg,0,1,0,0,0,1,0
coast,image_0005.jpg,0,1,0,0,1,0,0
coast,image_0007.jpg,1,1,0,0,1,0,0
coast,image_0008.jpg,1,1,0,0,1,0,0
coast,image_0009.jpg,0,1,0,0,1,0,0
coast,image_0011.jpg,1,1,0,0,1,0,0
coast,image_0012.jpg,0,1,1,0,1,0,0
coast,image_0013.jpg,1,1,1,0,1,0,1
coast,image_0014.jpg,1,1,1,0,1,0,1
coast,image_0016.jpg,1,1,0,0,1,0,0
coast,image_0017.jpg,0,1,0,0,1,0,0
coast,image_0018.jpg,1,1,0,0,1,0,0
coast,image_0019.jpg,1,1,0,0,1,0,1
coast,image_0020.jpg,1,1,0,0,1,0,1
coast,image_0021.jpg,1,1,1,0,1,0,0
coast,image_0023.jpg,0,1,1,0,1,0,0
coast,image_0024.jpg,1,1,0,0,1,0,0
coast,image_0025.jpg,1,1,0,0,1,0,0
coast,image_0026.jpg,1,1,0,0,1,0,0
coast,image_0027.jpg,0,1,0,0,1,0,0
coast,image_0029.jpg,1,1,0,0,1,0,0
coast,image_0030.jpg,0,1,0,0,1,0,1
coast,image_0031.jpg,1,1,0,0,1,0,0
coast,image_0033.jpg,1,1,0,0,1,0,1
coast,image_0035.jpg,1,1,0,0,1,0,0
coast,image_0036.jpg,1,1,0,0,1,0,0
coast,image_0037.jpg,1,1,1,0,1,0,0
coast,image_0039.jpg,1,1,0,0,1,0,0
coast,image_0040.jpg,0,1,0,1,1,0,0
coast,image_0041.jpg,0,1,0,0,1,0,1
coast,image_0042.jpg,1,1,0,0,1,0,0
coast,image_0044.jpg,0,1,0,0,1,0,1
coast,image_0045.jpg,0,1,0,0,1,0,0
coast,image_0046.jpg,1,1,0,0,1,0,1
coast,image_0047.jpg,0,1,0,0,1,0,0
coast,image_0049.jpg,1,1,1,0,1,0,0
coast,image_0050.jpg,1,1,0,0,1,0,0
coast,image_0051.jpg,0,1,0,0,1,0,0
coast,image_0054.jpg,0,1,0,0,1,0,0
coast,image_0055.jpg,1,1,0,0,1,0,0
coast,image_0056.jpg,1,1,0,0,1,0,0
coast,image_0057.jpg,0,1,0,0,1,0,1
coast,image_0058.jpg,1,1,0,0,1,0,0
coast,image_0059.jpg,1,1,0,0,1,0,0
coast,image_0060.jpg,1,1,0,0,1,0,0
coast,image_0061.jpg,0,1,0,0,1,0,0
coast,image_0062.jpg,0,1,1,0,1,0,0
coast,image_0063.jpg,1,1,0,0,1,0,0
coast,image_0064.jpg,1,1,0,0,1,0,0
coast,image_0067.jpg,1,1,0,0,1,0,0
coast,image_0068.jpg,0,1,0,0,1,0,0
coast,image_0070.jpg,0,1,0,0,1,0,0
coast,image_0071.jpg,0,1,0,0,1,0,1
coast,image_0072.jpg,0,1,0,0,1,0,0
coast,image_0073.jpg,0,1,0,0,1,0,0
coast,image_0074.jpg,1,1,0,0,1,0,0
coast,image_0075.jpg,0,1,0,0,1,0,0
coast,image_0076.jpg,0,1,0,0,1,0,0
coast,image_0077.jpg,1,1,0,0,1,0,1
coast,image_0078.jpg,1,1,0,0,1,0,0
coast,image_0079.jpg,1,1,0,0,1,0,0
coast,image_0081.jpg,1,1,1,0,1,0,1
coast,image_0083.jpg,0,1,0,0,1,0,0
coast,image_0084.jpg,0,1,0,0,1,0,1
coast,image_0085.jpg,0,1,1,0,1,0,1
coast,image_0086.jpg,1,1,0,0,1,0,1
coast,image_0087.jpg,1,1,1,0,1,0,0
coast,image_0088.jpg,1,1,1,0,1,0,1
coast,image_0089.jpg,0,1,0,0,1,0,0
coast,image_0090.jpg,1,1,0,0,1,0,0
coast,image_0092.jpg,1,1,0,0,1,0,0
coast,image_0093.jpg,0,1,0,0,1,0,0
coast,image_0094.jpg,1,1,0,0,1,0,0
coast,image_0095.jpg,0,1,0,0,1,0,0
coast,image_0096.jpg,0,1,0,0,1,0,0
coast,image_0097.jpg,1,1,0,0,1,0,0
coast,image_0099.jpg,1,1,0,0,1,0,0
coast,image_0101.jpg,1,1,0,0,1,0,0
coast,image_0103.jpg,1,1,0,0,1,0,0
coast,image_0104.jpg,1,1,0,0,1,0,0
coast,image_0105.jpg,1,1,0,0,1,0,0
coast,image_0106.jpg,1,1,0,0,1,0,0
coast,image_0107.jpg,1,1,0,0,1,0,0
coast,image_0110.jpg,1,1,0,0,1,0,0
coast,image_0112.jpg,0,1,1,0,1,0,0
coast,image_0113.jpg,1,1,0,0,1,0,1
coast,image_0114.jpg,1,1,1,0,1,0,0
coast,image_0115.jpg,1,1,1,0,1,0,1
coast,image_0118.jpg,1,1,0,0,1,0,0
coast,image_0119.jpg,1,1,0,0,1,0,0
coast,image_0121.jpg,1,1,0,0,0,1,1
coast,image_0122.jpg,1,1,0,0,1,0,1
coast,image_0124.jpg,1,1,0,0,1,0,0
coast,image_0126.jpg,1,1,0,0,1,0,0
coast,image_0128.jpg,0,1,0,0,1,0,0
coast,image_0129.jpg,1,1,0,0,1,0,0
coast,image_0130.jpg,1,1,0,0,1,0,0
coast,image_0131.jpg,1,1,0,0,1,0,0
coast,image_0133.jpg,1,1,0,0,1,0,1
coast,image_0134.jpg,1,1,0,0,1,0,0
coast,image_0135.jpg,1,1,0,0,1,0,1
coast,image_0136.jpg,0,1,1,0,1,0,0
coast,image_0137.jpg,1,1,1,0,1,0,0
coast,image_0138.jpg,1,1,0,0,1,0,0
coast,image_0139.jpg,1,1,0,0,1,0,0
coast,image_0140.jpg,1,1,0,0,1,0,0
coast,image_0141.jpg,1,1,0,0,1,0,0
coast,image_0142.jpg,0,0,0,0,1,0,0
coast,image_0144.jpg,1,1,0,0,1,0,0
coast,image_0145.jpg,1,1,0,0,1,0,0
coast,image_0149.jpg,1,1,0,0,1,0,0
coast,image_0150.jpg,1,1,0,0,1,0,0
coast,image_0151.jpg,1,1,0,0,1,0,1
coast,image_0152.jpg,1,1,0,0,1,0,1
coast,image_0153.jpg,0,1,1,0,1,0,0
coast,image_0154.jpg,1,1,0,0,1,0,1
coast,image_0155.jpg,1,1,0,0,1,0,1
coast,image_0157.jpg,1,1,0,0,1,0,0
coast,image_0158.jpg,1,1,0,0,1,0,0
coast,image_0160.jpg,1,1,0,0,1,0,0
coast,image_0161.jpg,1,1,0,0,1,0,0
coast,image_0162.jpg,1,1,1,0,1,0,0
coast,image_0163.jpg,1,1,0,0,1,0,0
coast,image_0164.jpg,1,1,0,0,1,0,0
coast,image_0165.jpg,1,1,0,0,1,0,0
coast,image_0166.jpg,0,1,0,0,1,0,0
coast,image_0167.jpg,1,1,0,0,1,0,1
coast,image_0168.jpg,1,1,0,0,1,0,0
coast,image_0169.jpg,1,1,0,0,1,0,0
coast,image_0170.jpg,1,1,0,0,1,0,0
coast,image_0171.jpg,1,1,0,0,1,0,0
coast,image_0172.jpg,1,1,0,0,0,1,1
coast,image_0173.jpg,1,1,0,1,1,0,0
coast,image_0174.jpg,0,1,0,0,1,0,0
coast,image_0175.jpg,1,1,0,0,1,0,0
coast,image_0176.jpg,1,1,0,0,1,0,0
coast,image_0177.jpg,1,1,0,0,1,0,0
coast,image_0179.jpg,1,1,1,0,1,0,0
coast,image_0180.jpg,1,1,0,0,1,0,0
coast,image_0181.jpg,1,1,0,0,1,0,0
coast,image_0182.jpg,1,1,0,0,1,0,0
coast,image_0184.jpg,1,1,0,0,1,0,0
coast,image_0186.jpg,1,1,0,0,1,0,0
coast,image_0188.jpg,1,1,0,0,1,0,0
coast,image_0191.jpg,1,1,0,0,1,0,0
coast,image_0192.jpg,1,1,0,0,1,0,0
coast,image_0194.jpg,1,1,0,0,1,0,0
coast,image_0195.jpg,1,1,0,0,1,0,0
coast,image_0196.jpg,1,1,0,0,1,0,0
coast,image_0197.jpg,1,1,0,0,1,0,1
coast,image_0201.jpg,0,1,0,0,1,0,1
coast,image_0202.jpg,0,1,0,0,1,0,0
coast,image_0204.jpg,1,1,0,0,1,0,1
coast,image_0205.jpg,1,1,0,0,1,0,0
coast,image_0206.jpg,1,1,0,0,1,0,1
coast,image_0207.jpg,0,1,0,0,1,0,0
coast,image_0210.jpg,1,1,0,0,1,0,0
coast,image_0211.jpg,0,1,0,0,1,0,0
coast,image_0213.jpg,1,1,0,0,1,0,0
coast,image_0214.jpg,0,1,0,0,1,0,0
coast,image_0215.jpg,1,1,0,0,1,0,0
coast,image_0216.jpg,0,1,0,0,1,0,0
coast,image_0217.jpg,1,1,0,0,1,0,0
coast,image_0218.jpg,0,1,0,0,1,0,0
coast,image_0219.jpg,0,1,0,0,1,0,0
coast,image_0220.jpg,0,1,0,0,1,0,0
coast,image_0222.jpg,0,1,0,0,1,0,0
coast,image_0223.jpg,1,1,0,0,1,0,0
coast,image_0225.jpg,1,1,0,0,1,0,0
coast,image_0226.jpg,1,1,0,0,1,0,0
coast,image_0227.jpg,0,1,0,0,1,0,0
coast,image_0229.jpg,1,1,0,0,0,1,0
coast,image_0230.jpg,1,1,0,0,1,0,0
coast,image_0232.jpg,1,1,0,0,1,0,0
coast,image_0233.jpg,1,1,0,0,1,0,0
coast,image_0234.jpg,1,1,0,0,1,0,0
coast,image_0237.jpg,1,1,0,0,1,0,0
coast,image_0240.jpg,1,1,0,0,1,0,0
coast,image_0243.jpg,1,1,0,0,1,0,0
coast,image_0244.jpg,1,1,0,1,1,0,0
coast,image_0245.jpg,1,1,0,0,1,0,0
coast,image_0246.jpg,1,1,0,0,1,0,0
coast,image_0247.jpg,1,1,0,0,1,0,0
coast,image_0252.jpg,1,1,0,0,1,0,0
coast,image_0253.jpg,1,1,0,0,1,0,1
coast,image_0254.jpg,1,1,0,0,1,0,0
coast,image_0255.jpg,1,1,0,0,1,0,0
coast,image_0256.jpg,1,1,0,0,1,0,0
coast,image_0257.jpg,1,1,0,0,1,0,0
coast,image_0259.jpg,0,1,1,0,1,0,0
coast,image_0260.jpg,1,1,0,0,1,0,0
coast,image_0263.jpg,0,1,0,0,1,0,0
coast,image_0264.jpg,0,1,0,0,1,0,0
coast,image_0265.jpg,1,1,0,0,1,0,0
coast,image_0266.jpg,1,1,0,0,1,0,0
coast,image_0268.jpg,1,1,0,0,1,0,1
coast,image_0270.jpg,0,1,0,0,1,0,0
coast,image_0272.jpg,1,1,0,0,1,0,0
coast,image_0277.jpg,1,1,0,0,1,0,0
coast,image_0278.jpg,1,1,0,0,0,1,0
coast,image_0279.jpg,0,1,0,0,1,0,0
coast,image_0280.jpg,1,1,1,0,0,1,0
coast,image_0282.jpg,1,1,0,0,0,1,0
coast,image_0285.jpg,1,1,1,0,1,0,0
coast,image_0288.jpg,1,1,0,0,1,0,1
coast,image_0289.jpg,0,1,0,0,1,0,0
coast,image_0291.jpg,1,1,0,0,1,0,0
coast,image_0292.jpg,1,1,0,0,1,0,0
coast,image_0293.jpg,1,1,0,0,1,0,0
coast,image_0295.jpg,0,1,0,0,1,0,0
coast,image_0296.jpg,1,1,0,0,1,0,0
coast,image_0297.jpg,0,1,0,0,1,0,0
coast,image_0299.jpg,0,1,0,0,1,0,0
coast,image_0300.jpg,1,1,0,0,1,0,0
coast,image_0301.jpg,0,1,0,1,0,1,0
coast,image_0302.jpg,0,1,1,0,1,0,0
coast,image_0303.jpg,1,1,1,0,1,0,0
coast,image_0304.jpg,1,1,1,0,1,0,0
coast,image_0305.jpg,1,1,0,0,1,0,0
coast,image_0306.jpg,1,1,0,1,1,0,0
coast,image_0308.jpg,0,1,0,0,1,0,0
coast,image_0309.jpg,0,1,0,0,1,0,0
coast,image_0312.jpg,0,1,0,1,1,0,0
coast,image_0313.jpg,0,1,1,1,1,0,0
coast,image_0314.jpg,0,1,0,0,1,0,0
coast,image_0315.jpg,0,1,1,0,1,0,0
coast,image_0316.jpg,0,1,0,0,1,0,0
coast,image_0318.jpg,0,1,0,0,1,0,0
coast,image_0319.jpg,1,1,0,0,1,0,1
coast,image_0321.jpg,1,1,0,0,1,0,0
coast,image_0322.jpg,1,1,0,0,1,0,0
coast,image_0323.jpg,1,1,0,0,1,0,0
coast,image_0324.jpg,1,1,0,0,1,0,0
coast,image_0325.jpg,1,1,0,0,1,0,0
coast,image_0327.jpg,0,1,0,0,1,0,0
coast,image_0328.jpg,1,1,1,0,1,0,0
coast,image_0329.jpg,1,1,0,1,1,0,0
coast,image_0330.jpg,1,1,0,0,1,0,0
coast,image_0331.jpg,1,1,1,0,1,0,0
coast,image_0332.jpg,1,1,0,0,1,0,0
coast,image_0335.jpg,1,1,0,1,1,0,0
coast,image_0337.jpg,1,1,0,0,1,0,1
coast,image_0338.jpg,0,1,1,0,1,0,1
coast,image_0339.jpg,1,1,0,1,1,0,0
coast,image_0341.jpg,0,1,1,0,1,0,0
coast,image_0344.jpg,1,1,0,0,1,0,0
coast,image_0346.jpg,1,1,0,0,1,0,0
coast,image_0347.jpg,1,1,0,0,1,0,0
coast,image_0348.jpg,1,1,0,0,1,0,0
coast,image_0349.jpg,1,1,0,0,1,0,0
coast,image_0350.jpg,1,1,0,0,1,0,0
coast,image_0351.jpg,1,1,0,0,1,0,0
coast,image_0352.jpg,1,1,0,0,1,0,0
coast,image_0356.jpg,1,1,1,0,1,0,1
coast,image_0357.jpg,1,1,1,0,1,0,1
coast,image_0359.jpg,1,1,0,0,1,0,1
coast,image_0360.jpg,0,1,0,1,1,0,0
highway,image_0001.jpg,1,0,0,0,0,1,0
highway,image_0002.jpg,0,0,0,0,0,1,0
highway,image_0003.jpg,0,0,0,0,0,1,0
highway,image_0004.jpg,1,0,0,0,0,1,0
highway,image_0005.jpg,0,0,0,0,0,1,0
highway,image_0006.jpg,1,0,0,0,0,1,0
highway,image_0007.jpg,1,0,1,0,0,1,1
highway,image_0008.jpg,1,0,0,0,0,1,0
highway,image_0011.jpg,1,0,0,0,0,1,1
highway,image_0013.jpg,1,0,0,0,0,1,1
highway,image_0014.jpg,0,0,0,0,0,1,1
highway,image_0015.jpg,0,0,0,0,0,1,1
highway,image_0017.jpg,0,0,0,0,0,1,1
highway,image_0020.jpg,0,0,0,0,0,1,0
highway,image_0022.jpg,1,0,0,0,0,1,0
highway,image_0024.jpg,0,0,0,0,0,1,1
highway,image_0025.jpg,0,0,0,0,0,1,1
highway,image_0026.jpg,0,0,0,0,0,1,1
highway,image_0027.jpg,0,0,0,0,0,1,1
highway,image_0029.jpg,0,0,0,0,0,1,1
highway,image_0030.jpg,0,0,0,0,0,1,1
highway,image_0031.jpg,0,0,0,0,0,1,1
highway,image_0032.jpg,0,0,1,0,0,1,1
highway,image_0034.jpg,1,0,1,0,0,1,1
highway,image_0035.jpg,0,0,0,0,0,1,1
highway,image_0036.jpg,1,0,1,0,0,1,0
highway,image_0039.jpg,0,0,0,0,0,1,1
highway,image_0040.jpg,0,0,0,0,0,1,1
highway,image_0041.jpg,0,0,0,0,0,1,1
highway,image_0042.jpg,0,0,0,0,0,1,1
highway,image_0044.jpg,0,0,0,0,0,1,1
highway,image_0045.jpg,0,0,0,0,0,1,1
highway,image_0046.jpg,0,0,0,0,0,1,1
highway,image_0048.jpg,0,0,0,0,0,1,1
highway,image_0051.jpg,0,0,0,0,0,1,1
highway,image_0052.jpg,0,0,0,0,0,1,1
highway,image_0053.jpg,0,0,0,0,0,1,1
highway,image_0056.jpg,1,0,0,0,0,1,1
highway,image_0057.jpg,1,0,0,0,0,1,1
highway,image_0060.jpg,1,0,0,0,0,1,1
highway,image_0061.jpg,1,0,0,0,0,1,1
highway,image_0062.jpg,1,0,0,0,0,1,1
highway,image_0063.jpg,1,0,0,0,0,1,1
highway,image_0067.jpg,1,0,0,0,0,1,1
highway,image_0068.jpg,1,0,0,0,0,1,1
highway,image_0070.jpg,1,0,0,0,0,1,1
highway,image_0071.jpg,1,0,0,0,0,1,1
highway,image_0074.jpg,1,0,0,0,0,1,1
highway,image_0075.jpg,1,0,0,0,0,1,1
highway,image_0078.jpg,1,0,0,0,0,1,1
highway,image_0079.jpg,1,0,0,0,0,1,1
highway,image_0080.jpg,1,0,0,0,0,1,1
highway,image_0082.jpg,0,0,0,0,0,1,1
highway,image_0084.jpg,0,0,0,0,0,1,1
highway,image_0085.jpg,0,0,0,0,0,1,1
highway,image_0086.jpg,0,0,0,0,0,1,1
highway,image_0087.jpg,0,0,0,0,0,1,1
highway,image_0088.jpg,0,0,0,0,0,1,1
highway,image_0089.jpg,0,0,0,0,0,1,1
highway,image_0090.jpg,0,0,0,0,0,1,1
highway,image_0091.jpg,0,0,0,0,0,1,1
highway,image_0092.jpg,0,0,0,0,0,1,1
highway,image_0093.jpg,0,0,0,0,0,1,0
highway,image_0095.jpg,0,0,0,0,0,1,1
highway,image_0096.jpg,0,0,0,0,0,1,1
highway,image_0099.jpg,1,0,0,0,0,1,1
highway,image_0100.jpg,1,0,0,0,0,1,1
highway,image_0101.jpg,1,0,0,0,0,1,1
highway,image_0104.jpg,1,0,0,0,0,1,1
highway,image_0105.jpg,1,0,0,0,0,1,1
highway,image_0108.jpg,1,0,0,0,0,1,0
highway,image_0109.jpg,1,0,0,0,0,1,0
highway,image_0110.jpg,1,0,0,0,0,1,1
highway,image_0116.jpg,0,0,0,0,0,1,0
highway,image_0119.jpg,1,0,0,0,0,1,1
highway,image_0121.jpg,1,0,0,0,0,1,1
highway,image_0123.jpg,0,0,0,0,0,1,1
highway,image_0124.jpg,1,0,0,0,0,1,1
highway,image_0125.jpg,1,0,0,0,0,1,1
highway,image_0131.jpg,0,0,0,0,0,1,1
highway,image_0133.jpg,1,0,0,0,0,1,0
highway,image_0135.jpg,0,0,0,0,0,1,1
highway,image_0136.jpg,0,0,0,0,0,1,1
highway,image_0137.jpg,0,0,0,0,0,1,1
highway,image_0139.jpg,0,0,0,0,0,1,1
highway,image_0140.jpg,0,0,0,0,0,1,1
highway,image_0141.jpg,0,0,0,0,0,1,1
highway,image_0142.jpg,0,0,0,0,0,1,1
highway,image_0144.jpg,0,0,0,0,0,1,1
highway,image_0146.jpg,0,0,0,0,0,1,1
highway,image_0147.jpg,1,0,0,0,0,1,1
highway,image_0149.jpg,1,0,0,0,0,1,1
highway,image_0150.jpg,1,0,0,0,0,1,1
highway,image_0153.jpg,0,0,0,0,0,1,1
highway,image_0155.jpg,0,0,0,0,0,1,1
highway,image_0156.jpg,0,0,0,0,0,1,1
highway,image_0157.jpg,0,0,0,0,0,1,1
highway,image_0158.jpg,0,0,0,0,0,1,1
highway,image_0161.jpg,0,0,0,0,0,1,1
highway,image_0162.jpg,0,0,0,0,0,1,1
highway,image_0164.jpg,0,0,0,0,0,1,1
highway,image_0168.jpg,0,0,0,0,0,1,1
highway,image_0171.jpg,0,0,0,0,0,1,0
highway,image_0172.jpg,1,0,0,0,0,1,1
highway,image_0173.jpg,1,0,0,0,0,1,0
highway,image_0174.jpg,1,0,0,0,0,1,1
highway,image_0176.jpg,1,0,0,0,0,1,1
highway,image_0177.jpg,1,0,0,0,0,1,1
highway,image_0178.jpg,1,0,0,0,0,1,1
highway,image_0180.jpg,1,0,0,0,0,1,1
highway,image_0184.jpg,1,0,0,0,0,1,1
highway,image_0185.jpg,1,0,0,0,0,1,1
highway,image_0190.jpg,0,0,0,0,0,1,1
highway,image_0191.jpg,0,0,0,0,0,1,1
highway,image_0192.jpg,1,0,0,0,0,1,1
highway,image_0194.jpg,1,0,0,0,0,1,0
highway,image_0195.jpg,0,0,0,0,0,1,1
highway,image_0196.jpg,1,0,0,0,0,1,1
highway,image_0197.jpg,0,0,0,0,0,1,1
highway,image_0200.jpg,0,0,0,0,0,1,1
highway,image_0201.jpg,0,0,0,0,0,1,1
highway,image_0203.jpg,0,0,0,0,0,1,1
highway,image_0205.jpg,1,0,0,0,0,1,1
highway,image_0206.jpg,1,0,0,0,0,1,1
highway,image_0208.jpg,1,0,0,0,0,1,1
highway,image_0210.jpg,1,0,0,0,0,1,1
highway,image_0211.jpg,1,0,0,0,0,1,1
highway,image_0212.jpg,1,0,0,0,0,1,1
highway,image_0213.jpg,1,0,0,0,0,1,0
highway,image_0214.jpg,1,0,0,0,0,1,0
highway,image_0215.jpg,1,0,0,0,0,1,1
highway,image_0216.jpg,1,0,0,0,0,1,1
highway,image_0218.jpg,1,0,0,0,0,1,1
highway,image_0220.jpg,1,0,0,0,0,1,1
highway,image_0221.jpg,1,0,0,0,0,1,1
highway,image_0225.jpg,0,0,0,0,0,1,1
highway,image_0226.jpg,0,0,0,0,0,1,1
highway,image_0229.jpg,1,0,0,0,0,1,0
highway,image_0230.jpg,0,0,0,0,0,1,0
highway,image_0231.jpg,1,0,0,0,0,1,0
highway,image_0232.jpg,1,0,0,0,0,1,0
highway,image_0233.jpg,1,0,0,0,0,1,1
highway,image_0234.jpg,0,0,0,0,0,1,1
highway,image_0235.jpg,0,0,0,0,0,1,1
highway,image_0236.jpg,1,0,0,0,0,1,0
highway,image_0240.jpg,1,0,0,0,0,1,0
highway,image_0241.jpg,1,0,0,0,0,1,1
highway,image_0244.jpg,1,0,1,0,0,1,1
highway,image_0245.jpg,1,0,1,0,0,1,1
highway,image_0246.jpg,1,0,0,0,0,1,1
highway,image_0247.jpg,1,0,0,0,0,1,1
highway,image_0249.jpg,0,0,0,0,0,1,1
highway,image_0250.jpg,0,0,0,0,0,1,1
highway,image_0251.jpg,0,0,0,0,0,1,1
highway,image_0252.jpg,0,0,0,0,0,1,1
highway,image_0253.jpg,0,0,0,0,0,1,1
highway,image_0255.jpg,0,0,0,0,0,1,1
highway,image_0257.jpg,0,0,0,0,0,1,1
highway,image_0259.jpg,0,0,0,0,0,1,1
